address_id,street,city,state,zip,latitude,longitude
AD000982,76025 Amanda Spur,Rodriguezburgh,IL,10097,-48.7308135,42.829798
AD000983,3248 Mercado Estate,South Roger,RI,58837,-15.0594275,-10.493638
AD000984,303 Phillips Trail Suite 191,North Jerry,UT,70433,-59.622532,120.682524
AD000985,9208 Amber Fort Apt. 308,East Amberland,MA,69323,54.3019015,-129.782957
AD000986,5822 Ronald Vista Apt. 231,New Scott,NE,94993,80.1490145,113.521437
AD000987,572 Haney Junction,North Kathytown,WI,87648,-83.5019275,-163.707357
AD000988,2911 Timothy Valley,South Kristenside,SD,49199,-74.6327215,158.682882
AD000989,255 Chambers Underpass,Karenview,GA,11647,56.5054225,-100.573377
AD000990,7812 Madison Heights Apt. 567,New Ryantown,AZ,79040,-76.8860835,-178.49913
AD000991,65515 Moreno Lodge Suite 913,Hernandezview,NY,30365,-3.660307,18.409394
AD000992,4296 Angela Canyon,Brownborough,IA,54264,71.6256635,149.750841
AD000993,509 David Circle Suite 016,Maryville,FM,73349,52.0801035,-177.330821
AD000994,428 Jimenez Gateway Apt. 638,South Josephberg,TX,09090,-52.016128,34.792733
AD000995,289 Russell Estate Apt. 362,Jenniferhaven,NE,28533,-62.057778,-13.792803
AD000996,70646 Michael Terrace Suite 402,Kramerstad,MA,71734,-39.814566,-22.249553
AD000997,017 Parker Turnpike,Michellehaven,OK,70015,45.617976,-167.924708
AD000998,153 Maria Harbor,Jessicaberg,NH,80467,-73.483145,2.497998
AD000999,0433 Jason Track,Jameshaven,KS,77456,-5.4230185,-114.404886
AD001000,321 Cody Rapid Suite 871,New Theresabury,OR,12483,79.3488415,-73.704846
AD001001,26530 Bond Stream Apt. 198,Changmouth,MS,12993,33.940173,88.80241
AD001002,800 Jason Burg Apt. 915,Rodriguezberg,MP,78776,50.6252135,-172.956145
AD001003,657 Baker Haven,Lake Rebeccatown,FM,81904,-32.63487,30.325305
AD001004,520 Larry Cliffs Apt. 894,New Kellybury,MO,69954,38.136829,4.120035
AD001005,263 Lisa Estate,New Carolyn,FL,10134,-25.537269,62.285512
AD001006,5611 Peck Square Suite 288,Shepardton,MP,48582,79.242639,-168.589234
AD001007,76660 Darren Crossroad Suite 003,New Nicolestad,MS,52645,73.055052,-132.551486
AD001008,2715 Cory Extensions,West Priscilla,MI,07323,25.371799,93.307999
AD001009,9177 Hines Row,New Jason,NC,35075,-12.046124,-158.34164
AD001010,48087 Matthew Freeway,Royside,WA,69786,-53.3598295,38.751946
AD001011,35910 Elizabeth Mission,New Lynnhaven,MN,74486,65.919023,-145.189331
AD001012,9207 Aguilar Expressway Suite 999,Wangshire,AS,49766,86.300677,-20.865198
AD001013,84285 Walsh Port Apt. 259,West Andrewhaven,FM,41080,62.869035,152.206925
AD001014,31234 Kimberly Meadows,Elliottton,MT,82056,-83.8365425,119.52487
AD001015,61760 Thompson Forge Suite 838,West Elizabeth,PA,47923,84.5339385,-49.024012
AD001016,804 Phyllis Lodge,East Rachelshire,RI,57405,1.6276865,-163.926143
AD001017,9582 Guerrero Course,Berrystad,MT,83122,-70.456784,-63.696523
AD001018,761 Katie Valley,Ashleyville,KS,25672,-18.315101,34.034588
AD001019,94840 Marissa Expressway,Goodwintown,AL,88019,47.948606,53.135199
AD001020,1016 Charles Skyway Apt. 950,North Nicholaston,RI,85473,-15.0401835,-136.994259
AD001021,915 Shawn Trail Apt. 839,Mayberg,AR,96180,8.8811685,-61.614184
AD001022,0777 Myers Centers Suite 266,New Derrick,AK,73306,-65.2852765,84.19101
AD001023,0299 Kayla Greens Apt. 688,Carlosborough,ID,27064,31.833844,-55.385226
AD001024,55235 Rodriguez Plains,South Alexburgh,TX,13825,-68.9024265,143.69406
AD001025,61363 Anderson Park,Nicholasborough,IL,59154,-70.045573,178.563271
AD001026,4902 Williams Way Suite 480,South Joshuaton,IA,59711,-35.0001745,-45.714663
AD001027,7812 Figueroa Parks,East Charles,MP,21666,81.5470255,-130.463705
AD001028,821 Jose Manor Apt. 985,Muellermouth,IN,99837,24.3590065,-55.64524
AD001029,82856 Matthew Ports,Moyertown,NM,92620,68.0042205,112.379016
AD001030,1770 Valencia Parks Apt. 682,West Kathyfurt,ND,19326,-67.3567965,173.7499
AD001031,35521 Shelton Shoals,Alexismouth,ND,59127,-61.840875,-37.778274
AD001032,218 Charles Ports Apt. 596,Fischerton,OH,77916,53.414193,-35.840775
AD001033,9984 Stephanie Crossroad,Port Markton,PA,91175,-28.3137825,175.576893
AD001034,948 Wong Hills Suite 988,Lake Christopherstad,NV,82560,56.483185,92.480726
AD001035,71523 West Neck Apt. 820,Hillland,RI,08821,78.5288755,176.317033
AD001036,9876 Melody Ports Suite 872,West Zachary,ID,65238,-79.7511545,165.372092
AD001037,806 Faith Turnpike Apt. 504,Lake Patriciastad,WV,51639,12.2575855,152.612552
AD001038,790 Emily Expressway Suite 825,Josephburgh,NC,52035,33.6644065,138.683845
AD001039,25942 Cynthia Dale Suite 633,West Richardview,CO,90215,-1.9852025,-79.818925
AD001040,725 Jackson Ports Apt. 693,West Alyssa,WY,90473,9.3350475,-125.120665
AD001041,186 Diaz Rue,Stonefurt,PR,73728,-2.9258855,-171.607413
AD001042,4430 Kristopher Road Apt. 891,South Carolburgh,AR,26603,50.0005235,-0.89174
AD001043,0153 Parker Islands,Shawnmouth,GU,43461,-35.696262,-122.435507
AD001044,259 Lisa Mountains,East Laurenmouth,PR,42092,-77.707758,-171.379596
AD001045,14105 Stephen Ridges Apt. 987,New Jessicaberg,WV,63155,-88.1943605,-34.141821
AD001046,38885 Martin Dam Suite 866,West Michelleshire,NY,54963,30.7368115,109.327733
AD001047,4227 Dixon Streets Suite 859,Oconnellmouth,WY,93912,74.7248325,-25.363661
AD001048,249 Tammy Valleys,Duketown,DC,01321,-79.423056,-156.981694
AD001049,5393 Susan Curve,Port Markmouth,CA,27809,-88.504894,-6.066391
AD001050,0836 Evelyn Haven Suite 488,Cruzfort,FL,65982,-30.384373,47.13523
AD001051,746 Julie Curve Suite 825,Jasonland,NC,29132,-43.594513,111.716708
AD001052,231 James Divide,Lake Kevinland,AR,49935,-87.821687,-131.761622
AD001053,4723 Cooper Place,Port Thomas,NC,93059,-66.62145,177.103609
AD001054,25775 Francis Lake Suite 726,Port Ashley,AZ,43156,-51.7625055,152.114531
AD001055,768 Jessica Lock,New Mistymouth,DE,85097,35.8351545,-85.752849
AD001056,3373 Sue Burgs,Hunterberg,OK,74802,75.0365885,-65.056747
AD001057,16591 Young Plaza Apt. 325,Jacquelinebury,WY,76208,54.9990505,-70.915074
AD001058,446 Tracy Rue Suite 732,Robertstown,OK,44098,-19.9281655,-43.690492
AD001059,127 Smith Ports Apt. 712,West Johnmouth,WV,69575,43.6005705,-119.594993
AD001060,5298 David Burgs,East Laurafurt,VA,95673,-75.4264725,114.194243
AD001061,00487 Stone Parkways,Baileyborough,UT,97491,9.9097675,178.279676
AD001062,38600 Andre Hollow Apt. 619,Danielland,MI,21866,-33.614753,126.29351
AD001063,29295 Christopher Flat,Ramirezhaven,ID,07931,74.304021,-74.594729
AD001064,671 Gloria Parks,New Tammyberg,MO,06847,79.997675,-98.969149
AD001065,32176 Goodwin Dam,North Catherineland,DE,15274,12.698588,36.195926
AD001066,20190 Taylor Junctions,Randolphborough,RI,98382,-32.530862,-160.123413
AD001067,366 Clark Bridge Apt. 748,East Kathyport,HI,13668,-65.813841,-27.286834
AD001068,682 Heath Ports,Tinaberg,PA,38081,10.8181675,-110.847045
AD001069,355 Franco Circles,Port Sarahshire,PA,45752,-55.585681,133.242098
AD001070,13712 Lee Knolls Suite 856,Kathrynberg,IL,04045,-20.3793155,-139.76206
AD001071,27061 Mendez Neck,New Troy,AR,22305,70.8107705,152.551146
AD001072,1669 Robert Curve,Port Juan,SD,14530,1.909702,-8.504551
AD001073,03403 David Ridges Suite 679,Richardsonport,RI,09005,9.559491,57.733024
AD001074,4623 Mendoza Coves Apt. 476,North Bradleyton,WI,16034,48.0249545,-114.159859
AD001075,06831 Ross Track,South Evanhaven,AZ,71853,-86.4757075,97.482764
AD001076,571 Brittany Ways,West Janetmouth,CO,26123,46.4626755,-157.209496
AD001077,1307 Martin Causeway Suite 584,Evansfurt,HI,15470,-37.2380465,-166.690891
AD001078,625 Griffin Squares,Carlsonfort,AK,27313,-57.654502,121.323023
AD001079,3396 Lynn Mill,Maryfurt,NE,20019,-68.8114735,9.640919
AD001080,327 Antonio Grove,Perryville,ME,43798,78.2654485,136.385648
AD001081,10797 Martinez Glen,North Kaitlynview,OR,31427,55.9961345,116.371338
AD001082,949 Leslie Shores,West Kristenton,KS,80528,73.436716,89.42117
AD001083,497 Logan Pines,Fowlerland,ID,61219,68.462055,55.69564
AD001084,6984 Robert Light,East Javierport,AR,64073,38.819994,126.562903
AD001085,32562 Jillian Passage Suite 991,Romanland,VT,35118,-45.669837,51.27701
AD001086,37087 Daniel Loop,Port Erictown,SC,87066,78.5157445,-40.68657
AD001087,135 Lester Creek,South Sydneyside,NY,82546,67.745397,-24.432716
AD001088,86448 Eugene Crest,Arroyostad,NC,67759,-27.4175435,126.600332
AD001089,570 Bryan Burg Suite 806,Floresland,MP,24071,-39.2886935,24.145112
AD001090,9611 William Parks,Laceychester,OH,66651,-49.6173715,68.764003
AD001091,704 Brianna Forks Apt. 419,Rodriguezchester,AZ,65297,58.13557,164.846582
AD001092,74883 Sharp Knoll,Port Sarahshire,AS,86829,89.859399,164.22923
AD001093,40964 Reyes Gateway Suite 960,Shawnport,FL,08989,29.170962,-173.764112
AD001094,516 Ernest Knolls,Port Crystal,KY,71623,56.7568585,-112.860157
AD001095,934 Patel Parkway,New Blake,NE,18518,-20.6009565,32.165221
AD001096,87991 Johnson Village Apt. 141,Port Daniel,MH,99681,-23.351462,12.064019
AD001097,61337 Kline Junctions,East Bradley,KS,42603,59.328973,94.364424
AD001098,5025 Christensen Park,West David,CT,56720,-4.668752,169.119506
AD001099,44096 Bruce Mountains,Mosleyland,WI,68106,-55.968483,-41.115865
AD001100,806 Whitaker Drive,West Christopherview,MT,68261,-61.925338,-58.412612
AD001101,266 Gardner Ridges Apt. 969,Collinshaven,MS,74847,-6.1541035,-131.522775
AD001102,9450 David Dale Apt. 075,Lake Sarah,FM,91565,-78.0577265,8.581836
AD001103,71603 Clark Island,South Theresa,SD,16985,-63.1542235,96.310162
AD001104,5906 Smith Burg Suite 248,Haroldport,PW,49828,10.6752875,-32.912568
AD001105,7605 Baker Bridge Suite 565,Avilamouth,ND,04326,63.333057,61.925458
AD001106,3389 Ronald Gardens Suite 466,Port Cynthia,WI,55385,0.3304995,-24.742064
AD001107,65995 Sara Branch,Martinburgh,DE,23426,-49.155982,-22.099647
AD001108,6774 Taylor Island,South Anthonyland,HI,37323,-63.179351,-130.446732
AD001109,488 Holder Avenue Apt. 179,Olsonfort,OH,17258,-37.4178405,-137.516254
AD001110,957 Sarah Groves,Taylorchester,WY,34988,-45.9470725,162.84257
AD001111,21203 Perez Trace Suite 536,Heatherfurt,VI,99140,52.8854945,-154.179899
AD001112,525 Gould Extensions Suite 218,New Mark,KS,47952,-17.9640695,-154.687032
AD001113,644 Mitchell Mountain,Jodiborough,PR,10554,-60.0953075,-104.868297
AD001114,74897 Shannon Trail,Duranbury,TN,38966,83.1582905,164.411099
AD001115,2038 Cohen Viaduct,South Michaeltown,SD,71660,-73.684973,-143.883864
AD001116,04530 Lynch Turnpike Apt. 588,West Claudia,IN,43888,-28.389128,-15.941007
AD001117,18167 Wagner Passage,Port Ronaldburgh,KY,33806,-21.711819,179.717432
AD001118,4608 Lori Lake Apt. 799,South Janet,OH,14545,-85.8205695,164.556762
AD001119,91287 Sawyer Street Suite 999,Mcneilhaven,NY,20817,70.752688,-147.293358
AD001120,7927 Joshua Mission Apt. 463,Port Christopherside,WA,50483,-22.184284,-86.031728
AD001121,38397 Adrienne Freeway Apt. 218,Johnsonburgh,FM,74763,-33.604328,-87.442125
AD001122,983 Dustin Cape,North Jacobburgh,FM,00777,-85.6305545,-146.16062
AD001123,6610 William Roads Suite 610,Port Kennethstad,MS,12682,-12.485533,-146.868719
AD001124,453 Brittany Throughway,Port Timothychester,WY,98945,57.7284775,164.410491
AD001125,54695 Austin Flat,South Maryfurt,PW,24405,-89.0582455,18.673527
AD001126,9671 Smith Spurs Apt. 666,Adamsland,AL,85344,15.4917455,19.162172
AD001127,13407 Garcia Ridges Suite 970,West Kendraborough,NE,55510,57.165648,-71.389891
AD001128,268 Moore Rest Suite 083,Granthaven,MH,83768,61.8680895,-116.481043
AD001129,791 Johnson Unions Suite 257,New Shawnfurt,AK,91361,69.6389955,-52.897126
AD001130,12657 Omar Hollow,New Melissashire,MN,18746,-70.4472535,67.489712
AD001131,8517 Bryant Squares Apt. 274,Guzmanland,CT,71517,83.135778,116.044483
AD001132,1996 Ryan Fall,East Carrie,NJ,44314,47.499825,135.484072
AD001133,0454 Daniel Plaza,Erinstad,NM,06447,-4.379708,53.602015
AD001134,92257 Jennifer Brook,North Crystalbury,VT,45350,20.0608855,-32.301992
AD001135,2324 Braun Parkway,New Cheryl,FM,95019,-14.838459,-177.285114
AD001136,78822 Love Garden,East Victorialand,MS,71574,10.1644425,-176.646169
AD001137,05801 Autumn Alley Apt. 711,Jacobland,WA,06218,7.3688725,-57.908704
AD001138,92300 Jones Meadows Suite 007,Rebeccaland,FM,66584,64.082621,-12.357562
AD001139,432 Gutierrez Point Apt. 652,Joshuafort,WI,15648,20.976479,-132.706627
AD001140,3481 Rachel Stream,North Jonathanton,FL,46611,60.7212315,176.475754
AD001141,21743 Kim Pine Apt. 526,South Michelleside,NE,05602,25.2304625,60.413293
AD001142,834 Galvan Parkway,New Kevin,HI,42171,-28.8365775,25.420272
AD001143,2805 Brown Via Suite 406,Shanemouth,MI,10994,7.7701195,33.173128
AD001144,92090 Barrera Islands,North Trevorport,VA,04112,88.800134,142.170013
AD001145,11178 Davis Spur,East Markport,VT,58852,14.438865,-151.017877
AD001146,06953 Roth Grove,Lake Gregorytown,MH,11339,89.009245,-107.397248
AD001147,5950 Eric Mall,North Luismouth,IL,94803,-40.8514065,6.307368
AD001148,9507 Williams Village Suite 173,South Brooke,AR,46882,68.346636,16.579296
AD001149,10064 Tara Trail,East Hannahshire,DE,00894,-15.5268365,6.943719
AD001150,36089 Brown Plains,Courtneyville,IN,86214,0.411943,150.376198
AD001151,553 Parks Junctions,North Michael,CA,04860,-74.075099,38.805537
AD001152,900 Duncan Views Apt. 186,Woodston,WI,91655,-25.136355,77.151494
AD001153,233 Parker Square Suite 300,Henryfurt,WV,21102,-0.2957755,-3.85709
AD001154,25017 Tricia Island,Davidfurt,HI,37970,-61.6081555,66.626958
AD001155,90292 Kristina Inlet Suite 110,New Billchester,MP,89206,-77.545977,11.217041
AD001156,88684 Alexis Crescent,South Philipbury,WY,18337,75.427724,-176.512902
AD001157,575 Morris Port Apt. 129,Collinsfurt,AZ,30771,-25.503177,44.992007
AD001158,27558 Chris Mountain,Wuberg,AL,58817,-59.254896,-131.233809
AD001159,38023 Graves Extension Apt. 921,Rebeccahaven,WY,16818,50.191482,127.546889
AD001160,059 Ryan Trail Apt. 863,Martinside,CO,96226,67.9853405,-11.987672
AD001161,721 Hawkins Cape Apt. 537,North Amy,MS,80278,-48.5070705,93.009765
AD001162,84540 Wendy Dam Apt. 720,East Andreaport,ND,17207,77.845188,-57.250659
AD001163,204 Joshua Oval,Dianaberg,WA,69300,-60.5509545,-144.545587
AD001164,9930 Jill Street Apt. 203,West Sharonberg,IN,17697,-54.946489,55.636234
AD001165,2135 Blake Trail Apt. 816,Oliviachester,KS,52388,-37.107088,-178.450679
AD001166,9377 Kelly Prairie,New Amandaberg,WI,09812,-83.848062,169.911674
AD001167,161 Evans Way,Port Shirleyshire,WA,70085,-31.4354995,-115.934317
AD001168,3841 Myers Drive,Port Mistyville,MT,64313,-86.244023,89.01915
AD001169,6856 Stevens Terrace,South Jesusfurt,FL,11525,63.0962405,94.955744
AD001170,5049 Maxwell Tunnel Suite 407,Myersborough,TX,40631,72.3119575,-78.765199
AD001171,650 Holland Lane,South James,PR,22644,13.43901,-107.689054
AD001172,14243 Wade Village Suite 854,North Erin,PR,67772,80.7872855,-158.905918
AD001173,919 Hernandez Garden Suite 199,Bakerborough,OH,44912,-25.730664,-108.071162
AD001174,2505 Jeffrey Green Apt. 031,Lake Maryhaven,NM,53672,-82.486648,20.715656
AD001175,7694 Rivera Motorway Suite 945,West Tammy,NE,49091,61.482871,73.504072
AD001176,6986 Ryan Harbors Apt. 125,Mitchellside,UT,01539,63.7293685,-1.737157
AD001177,152 Carlson Islands Suite 966,Meganburgh,DE,31896,-86.3637095,63.310074
AD001178,35914 Paul Via Suite 048,East Laura,GA,54955,-58.7691635,-18.403239
AD001179,3079 Robinson Trail Suite 310,New Debbieville,NM,70077,5.6349255,-90.336006
AD001180,15871 Flores Fords,Lisaview,WA,23598,26.2179415,91.380703
AD001181,4701 Lee Estates Apt. 865,East Rebecca,NH,59872,-54.551251,129.93811
AD001182,5633 Smith Harbors Apt. 052,Randolphland,AK,48668,-2.6286485,168.470646
AD001183,02722 Kyle Island,Batesborough,DE,56261,-82.89458,144.385629
AD001184,91368 Troy Expressway Apt. 313,Deanstad,VT,20708,49.0757305,29.790589
AD001185,092 Bowers Key,Lake Nathaniel,RI,46670,86.9724845,-65.534479
AD001186,22739 Patricia Rapids,North Justin,PR,62587,-30.391352,10.073143
AD001187,36618 Stanton Mountains,Daviston,OH,60678,-77.7696305,94.582977
AD001188,9718 Maria Flats,Johnsontown,NM,16843,-48.1318745,32.82944
AD001189,8388 Janice Walks,Wadechester,VT,34860,53.380064,-41.342
AD001190,3574 Dustin Forge Apt. 228,Lake Danielport,KS,20681,2.9071535,120.762115
AD001191,225 Brown Falls,Jasonton,MH,51568,-24.9733455,161.144802
AD001192,11804 Sutton Overpass Suite 130,Caldwellbury,PR,73755,-8.1565855,-114.488512
AD001193,01362 Guerrero Pass Suite 639,Sandovalfurt,CA,41635,-15.6839525,75.627811
AD001194,5491 Sharon Shoals,West Christopherview,CA,10658,61.99525,3.728455
AD001195,4091 Vargas Forest Suite 787,Lindaton,NJ,00570,-53.200758,-170.250338
AD001196,62019 Davis Stream Apt. 241,New John,VT,56861,76.51164,36.645488
AD001197,976 Ashley Pike Suite 312,Henryfort,IN,10974,71.5826065,-80.477938
AD001198,6075 Wong Manor,Johnborough,SC,90277,63.455372,-14.231772
AD001199,91654 Anthony Passage,Hunterville,FL,06488,-47.442366,-115.011033
AD001200,0576 Kaiser Port,Marshport,NJ,01403,-76.593886,-179.360796
AD001201,8764 Gardner Track,Crawfordport,OK,59198,69.205272,61.666493
AD001202,63656 Jonathan Isle Apt. 063,Leroybury,NJ,26607,-79.897417,136.14358
AD001203,9692 Alexander Creek Suite 296,West Jamie,UT,49123,69.3337455,70.155885
AD001204,55128 Steven Spring,South Kevin,CO,41659,74.841253,-24.3177
AD001205,654 Sandoval Gateway Suite 544,West Jenna,WY,10068,-8.0325575,148.557866
AD001206,9993 Martha Walks,Joshuamouth,LA,30177,64.328888,-35.23856
AD001207,0882 Jeffrey Ramp Suite 862,Cummingsborough,OK,88189,53.1240415,164.96385
AD001208,32109 Anderson Spurs Apt. 170,Murphyhaven,MI,25760,-12.9414665,158.388263
AD001209,5792 Benjamin Branch Apt. 449,Charlesfurt,CA,19949,73.9975325,-60.038307
AD001210,25121 Jessica Mountain,Michelestad,NC,93166,69.6937555,30.242045
AD001211,9570 Arellano Common,North Jose,MN,72924,-9.9137205,-78.449488
AD001212,566 Christopher Fork Suite 034,East Maria,GA,88417,-53.564755,-162.022625
AD001213,47424 Clark Coves,West Jessemouth,VT,76450,21.584651,90.816315
AD001214,008 Page Divide Suite 690,Port Desiree,SD,87357,40.807403,55.232231
AD001215,74304 Mckenzie Centers Apt. 385,East Fernandoside,RI,37244,23.313131,29.832476
AD001216,75233 Abigail Drives Apt. 020,West Richard,CT,28750,-35.1287935,-174.652324
AD001217,33467 Jones Square,Lake Rachelmouth,MN,01904,27.451139,49.173098
AD001218,9955 Rachel Centers,West Darlene,IL,07847,-68.9970995,-87.099024
AD001219,984 Jackson Burgs,West Jennifer,WY,17777,-77.4729995,-111.78744
AD001220,1901 Robbins Estates Apt. 405,South Lisachester,PW,34441,87.3160725,113.380915
AD001221,177 Summers Loop Apt. 992,Brendanstad,SC,71492,-28.9604605,108.204618
AD001222,72581 Eric Rapid Apt. 956,Changport,VT,33887,46.1325405,-100.847583
AD001223,3379 Laura Courts,North Christopher,AR,16128,52.516639,65.827611
AD001224,58690 Shawn Causeway,Carterton,AS,82981,-29.458333,141.190667
AD001225,1999 Benson Fall,Jillville,NM,13873,-43.6509965,-85.777601
AD001226,6433 White Brooks,Mercedesberg,FL,15310,10.84596,-85.431494
AD001227,549 Horn Fields Apt. 083,West Kelly,NV,02928,-8.198789,89.618371
AD001228,995 Joseph Brooks Apt. 059,Cannonstad,CA,80727,-5.920161,-78.280954
AD001229,4926 Walters Fords Apt. 956,West Jackson,PW,65775,37.2827785,-8.788228
AD001230,59206 Norma Keys,East Lisaberg,AK,86237,9.0219315,127.46845
AD001231,94115 Robinson Drive,Leslieshire,MO,30987,27.008772,-48.808212
AD001232,262 Beck Falls Apt. 661,Elizabethhaven,AK,85213,89.5358565,115.936581
AD001233,33138 Bradley Ports Apt. 211,Port Edwin,MP,23162,-69.526578,19.776749
AD001234,158 Molly Plains Suite 876,Patriciaville,WV,76896,-60.5431615,104.991641
AD001235,8806 Zhang Terrace Apt. 006,New Sarah,PW,65752,28.714014,162.674474
AD001236,58566 Bautista Locks Suite 196,East Kenneth,HI,15153,73.8838755,-104.349867
AD001237,21320 Vaughn Cape Suite 294,Port Teresa,LA,96542,40.3515995,94.383931
AD001238,79726 Johnston Pine,Lake Eugeneborough,DE,96885,57.5194425,-169.314981
AD001239,66602 Bryan Keys,Lake Evan,MA,25849,56.0213255,32.61681
AD001240,05052 Sanchez Pines,New Jennifer,MI,73003,-46.556723,44.374376
AD001241,990 Shannon Place,Martinmouth,WV,57667,-24.484134,-58.055992
AD001242,389 Nunez Ford,Port Timothy,MH,98409,-67.638847,91.473171
AD001243,186 Raymond Cove Apt. 684,North Teresaborough,FL,87509,45.785791,-95.791112
AD001244,92188 Michael Ferry,Mclaughlinland,NC,63005,-2.6600045,-169.378089
AD001245,7610 Campos Stream Suite 920,Port Destinyview,IA,10339,76.744029,-111.583502
AD001246,761 Hull Square Apt. 596,New Heather,MI,87105,43.5408875,-84.332248
AD001247,266 Dominguez View,Fergusonburgh,RI,46887,64.282242,-129.426335
AD001248,7349 Matthew Fork,Emilytown,WV,58741,-10.043407,-106.715142
AD001249,4729 Henderson Hollow,Port Samuelfurt,NM,03331,60.9777285,-177.934529
AD001250,7485 Sullivan Club Apt. 984,South Stevenport,MP,60575,49.314659,158.182369
AD001251,69881 Carter Prairie Apt. 445,Port Cassidyhaven,AS,52208,-87.3390625,-4.621983
AD001252,02627 Randy Highway,North Maryburgh,KY,70577,-22.1763815,12.505406
AD001253,08898 Nancy Unions,West Timothyside,OH,31559,76.122454,139.44055
AD001254,1856 Alexis Mission Suite 000,North Erin,VA,51668,18.2592315,-125.334455
AD001255,305 Carter Point Suite 937,Ryanshire,AR,66384,38.809389,-169.527972
AD001256,726 Anthony Roads,South Nathan,UT,16606,-77.221011,-56.022441
AD001257,4429 Phillip Harbor Suite 686,Fredton,MS,19082,-56.1647795,-117.277827
AD001258,9967 Leslie Manors Apt. 221,West Joeport,NV,04354,-20.5772765,87.847015
AD001259,6484 Watson Fork Suite 521,New Jeffrey,AL,64608,-68.0324065,-106.352111
AD001260,5312 Aaron Gateway Suite 221,Lake Kimberlybury,WI,84399,-51.563698,160.004282
AD001261,2648 Christina Point Suite 585,East Breanna,ME,22824,2.9525785,-104.868618
AD001262,61857 Mendez Mission Apt. 050,West Kyleland,KS,59252,31.8986935,-15.043021
AD001263,3535 Kenneth Well Suite 171,Beverlyshire,NH,26641,-20.218198,-24.637633
AD001264,53788 Jeffrey Crossing,South Christopher,WY,09498,-36.033939,-51.341073
AD001265,0878 Lisa Point,West Laurafort,ND,62788,-37.306319,-174.823128
AD001266,625 Lawrence Crossing Suite 465,West Jessica,NJ,67591,-76.5775455,-125.493017
AD001267,6734 Booth Parks,Lake Timothyfurt,GA,78159,16.700541,136.136613
AD001268,3362 Oneal Roads,Greenmouth,AR,80401,67.7170865,128.762819
AD001269,010 Castillo Ports,New Rebeccamouth,GA,12979,-67.18718,110.072739
AD001270,844 Debra Loaf Suite 884,Aguilarmouth,GA,74037,9.572173,83.216155
AD001271,958 Sonia Streets Apt. 902,North Scott,OR,61155,54.63655,147.063215
AD001272,48839 Roach Mountain,West Karenhaven,ME,34932,-1.7568195,-126.913384
AD001273,67286 Christopher Stream Apt. 038,Karenside,DE,11237,65.1885105,-48.057698
AD001274,145 Paige Brooks Apt. 177,West Leslieside,VI,56236,23.5370465,134.177456
AD001275,51588 Karen Mountain,Port Marymouth,ID,17086,15.914919,-169.275904
AD001276,93910 Susan Place,Port Ashley,NJ,40789,-53.921977,166.989499
AD001277,1360 Hannah Islands Apt. 810,Markberg,ME,28311,33.75909,-69.091017
AD001278,58736 Taylor Mill Apt. 358,Carrollborough,MI,32219,76.0761735,-147.597886
AD001279,585 Davis Roads,Shannonbury,CO,85784,-0.258739,27.143046
AD001280,97925 Clarke Crescent Apt. 643,Huberton,TN,18067,46.380806,-51.159467
AD001281,2702 Barajas Run Suite 605,West Gregory,CO,50008,-21.57918,-42.333011
AD001282,610 Cindy Square,Haleymouth,SC,27336,-0.1379815,107.447777
AD001283,4051 Jacob Points Apt. 273,West Douglaschester,IL,55842,-53.9435065,93.326419
AD001284,4471 Brittany Underpass,North Barbara,OK,06386,22.310464,85.910611
AD001285,9092 William Track Suite 987,Monicastad,DE,93157,-26.34604,-3.556691
AD001286,71743 Darlene Manors Apt. 164,East Kevinborough,OR,66545,50.315896,-145.100294
AD001287,87758 Jessica Forest Suite 477,Port Johnbury,VT,01605,72.4149555,-173.312536
AD001288,3860 Amy Locks,West Joseph,GA,05680,-19.6790165,-143.589376
AD001289,19057 Anderson Grove,Carlton,VT,90959,42.8078835,137.594114
AD001290,93245 Mary Row Apt. 097,Coreyberg,FL,98890,-15.6305345,112.050335
AD001291,98726 Glenn Ports Suite 322,Christianfort,MP,39632,-51.304204,-80.398544
AD001292,43261 Amanda Road Apt. 034,Foxville,UT,50502,-32.2562485,-153.01659
AD001293,28672 Sarah Drive Apt. 095,South Patricia,MT,95061,-53.6157325,-142.376924
AD001294,68900 Marshall Rapids Suite 001,Sanchezmouth,AS,74305,-86.691732,-166.043041
AD001295,97130 Jackson Course Apt. 386,Lake Williamland,SD,51599,43.0404405,-103.477078
AD001296,04546 Yolanda Creek,New Lindsey,CA,62624,-88.311899,64.162537
AD001297,3602 Katherine Hill Apt. 252,Lake Rayberg,MA,24236,-32.3739325,135.526096
AD001298,20944 Salinas Mountains Apt. 690,Lake Ian,SD,82487,4.79053,-10.452798
AD001299,27617 Cortez Burg,West Stacy,GU,91208,6.392566,133.718433
AD001300,60211 Luis Plain Apt. 268,Holderport,VA,80015,53.843991,42.062628
AD001301,8686 Jason Light Apt. 088,Larryview,AK,67501,-28.0662285,55.322328
AD001302,190 Carter Vista,North Samuel,AZ,07100,18.3577085,126.703937
AD001303,9235 Joshua Grove,Nelsonton,NY,21173,-58.5210155,-59.740141
AD001304,4622 Gary Expressway Apt. 720,Raventown,FM,27781,-31.533682,-178.937888
AD001305,08863 Manning Lodge,Allenville,RI,01133,-89.0984095,97.1102
AD001306,41600 Patrick Terrace,Port Jimmy,TX,65312,-35.8991095,65.213817
